type,pos,headword,freq,range
tubos,,,5,1
tubuna,,,10,1
tubunas,,,2,1
tuc,,,5,1
tucano,,,7,1
tucanos,,,1,1
tuco,,,6,1
tucos,,,1,1
tuctuc,,,1,1
tucumana,,,4,1
tucumán,,,3,1
tucunaré,,,6,1
tucurus,,,1,1
tucurussu,,,1,1
tucurú,,,1,1
tuda,,,2,1
tudi,,,2,1
tudinha,,,1,1
tudinho,,,2,1
tudo,,,3869,1
tufenta,,,2,1
tufo,,,5,1
tufos,,,1,1
tufão,,,4,1
tui,,,2,1
tuia,,,5,1
tuias,,,3,1
tuim,,,1,1
tuiuius,,,1,1
tuiuiú,,,2,1
tuiuti,,,3,1
tulha,,,4,1
tulio,,,1,1
tum,,,116,1
tumba,,,4,1
tumbas,,,2,1
tumbeira,,,1,1
tumbeiro,,,4,1
tumbero,,,1,1
tumulto,,,4,1
tumultos,,,1,1
tuna,,,58,1
tunas,,,1,1
tunda,,,15,1
tundo,,,5,1
tunico,,,2,1
tuny,,,2,1
tunão,,,1,1
tuo,,,5,1
tupamaro,,,1,1
tupamba,,,1,1
tupambaé,,,5,1
tupanci,,,2,1
tupanciretã,,,2,1
tupancy,,,1,1
tuparandi,,,4,1
tupete,,,2,1
tupi,,,16,1
tupida,,,1,1
tupiniquim,,,2,1
tupis,,,1,1
tupy,,,2,1
tupã,,,33,1
tupãbaé,,,1,1
tupãci,,,1,1
tuque,,,8,1
turay,,,1,1
turbilhão,,,2,1
turbina,,,2,1
turbinada,,,15,1
turbinado,,,7,1
turbinados,,,1,1
turbinando,,,1,1
turbinas,,,1,1
turbo,,,10,1
turbulências,,,12,1
turco,,,20,1
turibia,,,1,1
turismo,,,2,1
turista,,,6,1
turistas,,,9,1
turma,,,71,1
turno,,,3,1
turnê,,,2,1
turquia,,,1,1
turubamba,,,1,1
turum,,,1,1
turumbamba,,,8,1
turumbambas,,,2,1
turumbanba,,,1,1
turuna,,,4,1
turungo,,,1,1
turuno,,,17,1
turunos,,,3,1
turupi,,,2,1
turuçu,,,1,1
turva,,,10,1
turvam,,,1,1
turvando,,,1,1
turvas,,,4,1
turvo,,,3,1
turvos,,,2,1
turvou,,,1,1
turíbio,,,1,1
tus,,,68,1
tussa,,,10,1
tussor,,,1,1
tustão,,,1,1
tutano,,,70,1
tutanos,,,3,1
tuti,,,1,1
tutor,,,1,1
tutu,,,2,1
tuturo,,,1,1
tuve,,,5,1
tuvieron,,,2,1
tuvo,,,4,1
tuya,,,1,1
tuyos,,,6,1
tuça,,,1,1
tv,,,22,1
tvs,,,3,1
twitter,,,8,1
tà,,,2,1
tá,,,2494,1
táboa,,,2,1
táboas,,,2,1
tábua,,,26,1
tábuas,,,11,1
táio,,,3,1
táita,,,3,1
tán,,,1,1
tás,,,3,1
táta,,,1,1
tátá,,,2,1
táua,,,1,1
táura,,,2,1
táva,,,2,1
táxi,,,5,1
táááá,,,4,1
táça,,,1,1
tâo,,,1,1
tã,,,1,1
tão,,,2409,1
té,,,6,1
técnico,,,1,1
tédia,,,1,1
tédio,,,19,1
tégua,,,1,1
téia,,,3,1
téio,,,1,1
térmica,,,2,1
této,,,1,1
tê,,,56,1
têm,,,196,1
têmpera,,,4,1
tênis,,,5,1
têsa,,,2,1
têta,,,2,1
têve,,,2,1
tí,,,7,1
tímido,,,1,1
tímpano,,,1,1
tínhamos,,,1,1
título,,,7,1
tó,,,3,1
tóca,,,1,1
tóco,,,3,1
tóxa,,,1,1
tô,,,1925,1
tôa,,,6,1
tôngo,,,1,1
tônico,,,2,1
tôsca,,,1,1
tôsco,,,1,1
tôto,,,2,1
tôzo,,,1,1
tõ,,,2,1
tú,,,43,1
túlio,,,4,1
túmbulo,,,2,1
túmulo,,,3,1
túnel,,,5,1
túnica,,,1,1
u,,,21,1
ua,,,4,1
uase,,,1,1
uberaba,,,2,1
uberlândia,,,2,1
ubidú,,,1,1
ubirajara,,,4,1
ubiratan,,,2,1
ubiratã,,,3,1
ubre,,,3,1
ue,,,6,1
uera,,,4,1
ufano,,,3,1
uh,,,4,1
uhhh,,,2,1
uhhhh,,,3,1
uhhhhh,,,3,1
uhhhul,,,1,1
uhuhia,,,4,1
ui,,,25,1
uiaaa,,,1,1
uiahaha,,,2,1
uiarrárá,,,1,1
uiliam,,,2,1
uiva,,,12,1
uivam,,,1,1
uivando,,,7,1
uivar,,,6,1
uivo,,,8,1
uivos,,,7,1
uivou,,,1,1
ukma,,,1,1
ulguma,,,1,1
ulisses,,,5,1
ulpiano,,,3,1
ulrima,,,1,1
ultima,,,21,1
ultimamente,,,10,1
ultimas,,,1,1
ultimato,,,1,1
ultimo,,,27,1
ultrapassa,,,2,1
ultrapassado,,,5,1
ultrapassando,,,2,1
ultrapassar,,,6,1
ultrapassei,,,1,1
ultrapassou,,,1,1
ulyan,,,1,1
um,,,34515,1
uma,,,13317,1
umas,,,259,1
umbiador,,,1,1
umbigo,,,38,1
umbigos,,,1,1
umbrais,,,2,1
umbu,,,20,1
umbú,,,2,1
umcanto,,,1,1
umdava,,,1,1
umedecendo,,,1,1
umedeceu,,,1,1
umedecida,,,2,1
umedecido,,,3,1
umedecidos,,,2,1
umhum,,,1,1
umi,,,1,1
umidade,,,6,1
umidades,,,1,1
umidecidos,,,2,1
umm,,,12,1
umpierre,,,16,1
umterço,,,1,1
umuarama,,,3,1
umulo,,,1,1
un,,,281,1
una,,,185,1
unam,,,1,1
unanimidade,,,1,1
unaque,,,1,1
unas,,,4,1
undo,,,1,1
une,,,39,1
unem,,,15,1
ungidas,,,1,1
ungido,,,10,1
ungidos,,,2,1
unha,,,90,1
unhada,,,1,1
unhadas,,,2,1
unhal,,,1,1
unham,,,1,1
unhas,,,28,1
unia,,,4,1
uniam,,,1,1
uniamérica,,,1,1
unica,,,2,1
unicamente,,,5,1
unida,,,19,1
unidas,,,9,1
unido,,,18,1
unidos,,,47,1
unieron,,,1,1
unifica,,,1,1
uniforme,,,3,1
uniformes,,,2,1
unimos,,,5,1
unindo,,,16,1
unir,,,45,1
uniram,,,7,1
unirem,,,1,1
unirmos,,,7,1
unirá,,,1,1
unirão,,,1,1
unisse,,,1,1
unistalda,,,3,1
uniu,,,31,1
universal,,,22,1
universalismo,,,1,1
universidade,,,3,1
universitária,,,3,1
universitárias,,,1,1
universitário,,,4,1
universo,,,244,1
universos,,,1,1
união,,,88,1
uno,,,9,1
unos,,,4,1
uns,,,920,1
unted,,,2,1
unto,,,1,1
unão,,,1,1
unção,,,2,1
uníssono,,,2,1
uo,,,12,1
uou,,,1,1
uouuouou,,,2,1
uouuououuu,,,2,1
up,,,5,1
upa,,,209,1
upamaroti,,,5,1
upamaroty,,,2,1
upeicha,,,3,1
upepe,,,1,1
urach,,,2,1
urbana,,,7,1
urbanas,,,3,1
urbanismo,,,1,1
urbanizado,,,1,1
urbano,,,11,1
urbanos,,,19,1
urco,,,12,1
urge,,,1,1
urgente,,,8,1
urgentemente,,,1,1
urgência,,,3,1
urgências,,,1,1
urina,,,3,1
urinar,,,1,1
urinaram,,,1,1
uriná,,,2,1
urlandia,,,2,1
urna,,,6,1
urnas,,,3,1
urquiza,,,1,1
urra,,,1,1
urrando,,,5,1
urrava,,,1,1
urro,,,3,1
urros,,,1,1
urso,,,8,1
ursos,,,2,1
urtiga,,,21,1
uruatu,,,2,1
uruaçu,,,1,1
urubu,,,22,1
urubus,,,1,1
urucabaca,,,2,1
urucubaca,,,32,1
urucum,,,2,1
uruguai,,,604,1
uruguaia,,,14,1
uruguaiana,,,146,1
uruguaianando,,,1,1
uruguaianenses,,,1,1
uruguaias,,,3,1
uruguaio,,,1,1
uruguaios,,,7,1
uruguay,,,27,1
uruguayo,,,4,1
uruquá,,,1,1
ururguai,,,1,1
urutau,,,30,1
urutaú,,,2,1
urv,,,1,1
urânio,,,1,1
usa,,,146,1
usada,,,5,1
usado,,,19,1
usador,,,1,1
usados,,,3,1
usam,,,30,1
usamos,,,3,1
usandinho,,,1,1
usando,,,34,1
usar,,,76,1
usaram,,,5,1
usarei,,,1,1
usasse,,,6,1
usava,,,42,1
usavam,,,2,1
use,,,17,1
usei,,,15,1
usem,,,3,1
usemo,,,1,1
usina,,,5,1
usinas,,,2,1
usineiro,,,1,1
uso,,,181,1
usos,,,2,1
usou,,,18,1
usted,,,9,1
usucapião,,,1,1
usufruir,,,2,1
usura,,,1,1
usuário,,,1,1
usá,,,4,1
uti,,,1,1
utilidade,,,33,1
utilidades,,,5,1
utilizada,,,1,1
utilizar,,,1,1
utilização,,,1,1
uto,,,1,1
utopia,,,8,1
utopias,,,2,1
uu,,,4,1
uuuh,,,2,1
uuuuu,,,3,1
uuuuuuh,,,1,1
uva,,,33,1
uvaia,,,1,1
uvas,,,3,1
uvo,,,1,1
uy,,,2,1
uzar,,,1,1
uá,,,1,1
ué,,,6,1
uísque,,,6,1
uôuôuô,,,14,1
v,,,12,1
va,,,76,1
vaarivarivarifum,,,3,1
vaca,,,408,1
vacacaí,,,2,1
vacacima,,,1,1
vacada,,,1,1
vacage,,,2,1
vacagem,,,7,1
vacaiquá,,,1,1
vacalle,,,1,1
vacanos,,,1,1
vacaria,,,244,1
vacariana,,,16,1
vacarianas,,,5,1
vacariano,,,10,1
vacarianos,,,4,1
vacarias,,,9,1
vacas,,,110,1
vacila,,,2,1
vacilante,,,2,1
vacilar,,,5,1
vacilei,,,3,1
vacilo,,,3,1
vacilão,,,1,1
vacina,,,4,1
vacinado,,,1,1
vacinação,,,1,1
vacio,,,1,1
vacê,,,6,1
vacês,,,1,1
vacía,,,1,1
vacío,,,1,1
vadeava,,,2,1
vadia,,,3,1
vadiando,,,1,1
vadiar,,,1,1
vadias,,,2,1
vadiava,,,1,1
vadico,,,4,1
vadio,,,14,1
vaença,,,1,1
vaga,,,72,1
vagabunda,,,2,1
vagabundas,,,1,1
vagabundo,,,54,1
vagabundos,,,1,1
vagalume,,,14,1
vagalumeando,,,1,1
vagalumear,,,1,1
vagalumes,,,10,1
vagam,,,14,1
vagamela,,,1,1
vagan,,,1,1
vagando,,,53,1
vagar,,,31,1
vagarinho,,,13,1
vagarito,,,3,1
vagarosa,,,3,1
vagaroso,,,1,1
vagarzito,,,1,1
vagas,,,2,1
vagava,,,2,1
vagem,,,3,1
vagner,,,2,1
vago,,,80,1
vagos,,,8,1
vagueando,,,1,1
vaguear,,,1,1
vaguei,,,3,1
vagueia,,,27,1
vagueiam,,,7,1
vagueio,,,4,1
vaguem,,,2,1
vaguinas,,,1,1
vagão,,,14,1
vagões,,,6,1
vai,,,7993,1
vaia,,,6,1
vaiado,,,1,1
vaidade,,,71,1
vaidades,,,12,1
vaide,,,7,1
vaidosa,,,3,1
vaidosas,,,2,1
vaidoso,,,3,1
vaievem,,,2,1
vaine,,,21,1
vaiou,,,1,1
vais,,,172,1
vaisque,,,1,1
vaite,,,1,1
vaiu,,,1,1
vaiven,,,3,1
vaivenes,,,5,1
vaivém,,,4,1
vaivén,,,1,1
vajas,,,3,1
vajo,,,1,1
val,,,6,1
vala,,,8,1
valadares,,,2,1
valda,,,2,1
valde,,,11,1
valdemar,,,5,1
valdene,,,2,1
valderes,,,1,1
valderez,,,1,1
valdetar,,,2,1
valdir,,,5,1
valdo,,,1,1
valdomiro,,,257,1
vale,,,433,1
valei,,,2,1
valem,,,16,1
valendo,,,10,1
valente,,,308,1
valentemente,,,4,1
valentes,,,46,1
valentia,,,52,1
valentim,,,3,1
valentão,,,31,1
valença,,,1,1
valer,,,74,1
valeria,,,3,1
valerosa,,,1,1
valerá,,,1,1
valerão,,,2,1
vales,,,27,1
valeta,,,10,1
valete,,,2,1
valetão,,,1,1
valeu,,,42,1
valha,,,9,1
valho,,,2,1
vali,,,1,1
valia,,,35,1
valiam,,,1,1
validade,,,1,1
valido,,,1,1
valiente,,,2,1
valiosa,,,1,1
valiosas,,,1,1
valioso,,,2,1
valium,,,1,1
valle,,,5,1
valles,,,2,1
valmir,,,2,1
valo,,,32,1
valor,,,500,1
valores,,,97,1
valoriza,,,7,1
valorizada,,,1,1
valorizado,,,1,1
valorizados,,,1,1
valorizam,,,1,1
valorizamos,,,1,1
valorizando,,,1,1
valorizar,,,9,1
valorize,,,1,1
valorizo,,,5,1
valorosa,,,1,1
valoroso,,,4,1
valorosos,,,1,1
valos,,,4,1
valsa,,,135,1
valsados,,,1,1
valsas,,,3,1
valseada,,,1,1
valseadito,,,4,1
valseado,,,11,1
valseados,,,1,1
valseando,,,2,1
valsear,,,1,1
valseia,,,3,1
valsinha,,,5,1
valter,,,1,1
valteron,,,1,1
valu,,,1,1
valva,,,1,1
valério,,,5,1
valô,,,1,1
vamanhã,,,1,1
vameras,,,2,1
vamo,,,777,1
vamos,,,1183,1
vampirada,,,1,1
vampiro,,,6,1
vampiros,,,14,1
vamu,,,13,1
vamô,,,17,1
van,,,9,1
vanclei,,,4,1
vancê,,,2,1
vanda,,,1,1
vanderlei,,,5,1
vanderleia,,,1,1
vandico,,,3,1
vando,,,2,1
vaneira,,,1736,1
vaneirado,,,1,1
vaneirando,,,2,1
vaneirao,,,2,1
vaneirar,,,2,1
vaneiras,,,19,1
vaneiraxucro,,,1,1
vaneirinha,,,54,1
vaneirita,,,2,1
vaneirão,,,170,1
vaneninha,,,2,1
vanera,,,1415,1
vanerada,,,1,1
vanerado,,,3,1
vanerae,,,1,1
vanerando,,,3,1
vanerao,,,1,1
vanerar,,,23,1
vaneras,,,9,1
vanerear,,,1,1
vanereiro,,,1,1
vanerinha,,,115,1
vanerinhas,,,2,1
vanerita,,,7,1
vanerá,,,6,1
vanerã,,,1,1
vanerão,,,484,1
vanerãocapim,,,1,1
vanerões,,,1,1
vanessa,,,1,1
vanessinha,,,1,1
vangloriando,,,1,1
vangloriavam,,,2,1
vanguarda,,,6,1
vanguardas,,,2,1
vanguardeira,,,1,1
vanoci,,,4,1
vantagem,,,26,1
vantagens,,,1,1
vança,,,1,1
vao,,,2,1
vapor,,,6,1
vaporobe,,,2,1
vaqueana,,,11,1
vaqueanaça,,,1,1
vaqueando,,,4,1
vaqueano,,,112,1
vaqueanos,,,16,1
vaquear,,,2,1
vaqueiro,,,3,1
vaquejada,,,1,1
vaqueta,,,6,1
vaquiano,,,2,1
vaquilhona,,,6,1
vaquilhonas,,,2,1
vaquinha,,,12,1
vaquinhas,,,3,1
vara,,,81,1
varada,,,1,1
varado,,,1,1
varais,,,22,1
varal,,,41,1
varam,,,5,1
varamos,,,5,1
varanda,,,75,1
varandas,,,9,1
varando,,,19,1
varar,,,45,1
varara,,,2,1
varas,,,31,1
varava,,,4,1
varde,,,4,1
vare,,,2,1
varefum,,,1,1
varei,,,13,1
vareia,,,3,1
vareja,,,1,1
varejandos,,,1,1
varejavam,,,1,1
varejeira,,,2,1
varejera,,,2,1
varejão,,,20,1
varela,,,1,1
varella,,,3,1
varemo,,,12,1
varemos,,,3,1
vargas,,,147,1
vargeas,,,2,1
vargedo,,,5,1
vargem,,,3,1
varguinhas,,,1,1
vari,,,92,1
variada,,,2,1
variadas,,,1,1
variado,,,2,1
variados,,,1,1
variando,,,1,1
variante,,,1,1
variantes,,,1,1
variar,,,2,1
varias,,,9,1
varicela,,,2,1
variedade,,,1,1
varifum,,,20,1
varinho,,,2,1
varios,,,1,1
varivari,,,1,1
varivarifum,,,9,1
varivarivari,,,1,1
varnada,,,1,1
varo,,,12,1
varonil,,,16,1
varonis,,,1,1
varou,,,9,1
varre,,,10,1
varrendo,,,47,1
varrer,,,17,1
varreu,,,47,1
varri,,,4,1
varria,,,1,1
varriam,,,1,1
varrida,,,4,1
varridas,,,2,1
varrido,,,2,1
varridos,,,1,1
varro,,,1,1
varrê,,,1,1
varzea,,,10,1
varzeal,,,1,1
varzeas,,,3,1
varzedo,,,68,1
varzedos,,,19,1
varzeiro,,,2,1
varzia,,,1,1
varzêdo,,,1,1
vará,,,3,1
varão,,,1,1
varón,,,26,1
vas,,,2,1
vasa,,,19,1
vasco,,,2,1
vascon,,,1,1
vasconcellos,,,11,1
vasconcelos,,,2,1
vascular,,,1,1
vasculham,,,1,1
vaselina,,,2,1
vasija,,,1,1
vasilhame,,,2,1
vaso,,,12,1
vasos,,,1,1
vasques,,,1,1
vassalo,,,7,1
vassalos,,,3,1
vassoura,,,55,1
vassouras,,,1,1
vasta,,,2,1
vastando,,,6,1
vastas,,,2,1
vastidão,,,24,1
vasto,,,23,1
vastos,,,5,1
vatapá,,,4,1
vate,,,5,1
vau,,,20,1
vaum,,,3,1
vayas,,,7,1
vaz,,,8,1
vaza,,,87,1
vazado,,,5,1
vazam,,,3,1
vazamentos,,,1,1
vazando,,,2,1
vazante,,,4,1
vazantes,,,2,1
vazar,,,3,1
vazedos,,,1,1
vazei,,,1,1
vazerdo,,,1,1
vazia,,,101,1
vazias,,,17,1
vazilha,,,1,1
vazio,,,222,1
vazioparece,,,1,1
vazios,,,16,1
vaziu,,,1,1
vazão,,,2,1
vc,,,14,1
vchiapetti,,,1,1
vda,,,1,1
ve,,,37,1
veadeiro,,,1,1
veado,,,58,1
veados,,,4,1
veaqueia,,,1,1
veces,,,6,1
veda,,,1,1
vedando,,,1,1
vedetes,,,1,1
vedo,,,1,1
veem,,,3,1
veemência,,,5,1
vegetar,,,1,1
vegetação,,,3,1
vehice,,,1,1
vei,,,1,1
veia,,,223,1
veiaca,,,31,1
veiacar,,,2,1
veiacava,,,1,1
veiaco,,,94,1
veiacos,,,7,1
veiacá,,,2,1
veiaqueando,,,22,1
veiaquear,,,5,1
veiaqueava,,,6,1
veiaqueia,,,21,1
veiaqueie,,,2,1
veiaqueira,,,2,1
veiaqueou,,,1,1
veiaqueá,,,4,1
veiaquiando,,,2,1
veiaquiar,,,1,1
veiaquiava,,,1,1
veiaquieia,,,1,1
veiaquiá,,,2,1
veiarada,,,13,1
veias,,,145,1
veiaço,,,1,1
veiculo,,,1,1
veinha,,,1,1
veinho,,,19,1
veio,,,1029,1
veios,,,4,1
veiota,,,2,1
veiote,,,3,1
veis,,,23,1
veiuno,,,2,1
veiunos,,,2,1
veiz,,,7,1
veiáca,,,1,1
veiáco,,,22,1
veião,,,1,1
veja,,,158,1
vejam,,,75,1
vejamos,,,2,1
vejas,,,1,1
vejo,,,889,1
vejos,,,2,1
vela,,,128,1
velado,,,10,1
velam,,,2,1
velando,,,17,1
velar,,,6,1
velas,,,61,1
velava,,,3,1
veleira,,,1,1
veleiro,,,1,1
veleja,,,4,1
velejar,,,3,1
velem,,,2,1
velha,,,1351,1
velhaca,,,8,1
velhacar,,,1,1
velhacas,,,3,1
velhaco,,,37,1
velhacos,,,5,1
velhaqueando,,,7,1
velhaquear,,,1,1
velhaqueia,,,6,1
velhaqueiro,,,1,1
velhaquiando,,,1,1
velharada,,,29,1
velhas,,,169,1
velhice,,,39,1
velhinha,,,23,1
velhinhas,,,2,1
velhinho,,,93,1
velhinhos,,,16,1
velhito,,,6,1
velhitos,,,1,1
velho,,,3192,1
velhona,,,2,1
velhor,,,3,1
velhos,,,290,1
velhota,,,7,1
velhote,,,7,1
velhão,,,6,1
velinha,,,13,1
velinhas,,,2,1
velinho,,,1,1
velinhos,,,1,1
vellaco,,,1,1
vellacos,,,1,1
velo,,,26,1
velocidade,,,10,1
velorios,,,1,1
velos,,,7,1
veloz,,,4,1
velozes,,,1,1
veludo,,,12,1
veludos,,,1,1
velá,,,1,1
velório,,,66,1
velórios,,,4,1
vem,,,5253,1
veme,,,2,1
vemos,,,5,1
venas,,,3,1
vence,,,39,1
vencedor,,,21,1
vencedora,,,2,1
vencedores,,,2,1
vencem,,,1,1
vencendo,,,20,1
vencer,,,77,1
venceram,,,7,1
venceremos,,,1,1
venceres,,,1,1
venceria,,,2,1
vencerá,,,2,1
venceslau,,,1,1
vencesse,,,2,1
venceste,,,1,1
venceu,,,46,1
venci,,,25,1
vencida,,,14,1
vencidas,,,4,1
vencido,,,32,1
vencidos,,,5,1
vencê,,,1,1
venda,,,153,1
vendado,,,2,1
vendados,,,1,1
vendam,,,3,1
vendas,,,7,1
vendavais,,,3,1
vendaval,,,18,1
vende,,,74,1
vendedor,,,4,1
vendedora,,,3,1
vendem,,,25,1
vendemo,,,1,1
vendemos,,,1,1
vendendo,,,51,1
vender,,,93,1
venderam,,,7,1
vendes,,,1,1
vendesse,,,3,1
vendeu,,,42,1
vendi,,,32,1
vendia,,,11,1
vendias,,,1,1
vendida,,,2,1
vendido,,,2,1
vendidos,,,2,1
vendinha,,,3,1
vendo,,,389,1
vendramim,,,2,1
vendramin,,,11,1
vendrar,,,2,1
vendras,,,4,1
vendrá,,,4,1
vendrás,,,1,1
vendê,,,2,1
vendí,,,3,1
veneira,,,3,1
veneno,,,127,1
venenos,,,9,1
venenosa,,,4,1
venenosas,,,1,1
venenoso,,,4,1
venenosos,,,3,1
venera,,,11,1
venerando,,,2,1
venerar,,,1,1
veneração,,,1,1
venero,,,23,1
venerão,,,1,1
veneta,,,4,1
venezianas,,,1,1
venga,,,3,1
vengo,,,10,1
venha,,,449,1
venham,,,49,1
venhas,,,6,1
venho,,,660,1
venido,,,7,1
venir,,,2,1
vens,,,68,1
venso,,,2,1
venta,,,138,1
ventada,,,1,1
ventana,,,43,1
ventanas,,,5,1
ventando,,,1,1
ventania,,,87,1
ventanias,,,7,1
ventano,,,2,1
ventanía,,,1,1
ventar,,,1,1
ventaram,,,1,1
ventarola,,,3,1
ventarrão,,,1,1
ventas,,,69,1
ventava,,,2,1
vente,,,7,1
ventena,,,124,1
ventenas,,,24,1
venteza,,,1,1
ventilado,,,1,1
ventilador,,,4,1
ventilo,,,1,1
ventito,,,25,1
vento,,,1981,1
ventos,,,270,1
ventre,,,115,1
ventres,,,2,1
ventris,,,3,1
ventrículo,,,1,1
ventura,,,33,1
venturas,,,2,1
venzeduras,,,1,1
venâncio,,,13,1
vença,,,16,1
vençer,,,2,1
vençeu,,,1,1
venço,,,6,1
venía,,,1,1
veo,,,17,1
ver,,,3058,1
vera,,,13,1
veranear,,,1,1
veraneei,,,1,1
veraneias,,,2,1
veraneio,,,7,1
veraneiro,,,9,1
veranera,,,1,1
veranico,,,3,1
verano,,,2,1
veranos,,,2,1
veranópolis,,,6,1
verao,,,5,1
veras,,,2,1
verba,,,5,1
verbaliza,,,3,1
verbalmente,,,1,1
verbenas,,,2,1
verbo,,,10,1
verdad,,,9,1
verdade,,,1061,1
verdadeir,,,1,1
verdadeira,,,58,1
verdadeiras,,,4,1
verdadeiro,,,135,1
verdadeiros,,,6,1
verdadera,,,2,1
verdadero,,,3,1
verdades,,,102,1
verde,,,598,1
verdeesperança,,,1,1
verdeia,,,2,1
verdeja,,,4,1
verdejam,,,1,1
verdejando,,,12,1
verdejante,,,12,1
verdejantes,,,30,1
verdejar,,,13,1
verdejava,,,1,1
verdejo,,,1,1
verdes,,,140,1
verdinella,,,2,1
verdinho,,,3,1
verdor,,,7,1
verdores,,,2,1
verdugo,,,1,1
verdulera,,,11,1
verduleras,,,1,1
verdura,,,6,1
verduras,,,3,1
verdureiro,,,1,1
vereador,,,2,1
vereadores,,,2,1
vereda,,,137,1
veredas,,,20,1
veredicto,,,1,1
veredita,,,1,1
verei,,,11,1
verem,,,16,1
veremos,,,4,1
veres,,,1,1
verga,,,31,1
vergada,,,4,1
vergando,,,5,1
vergar,,,1,1
vergas,,,7,1
vergel,,,2,1
verginella,,,1,1
vergo,,,6,1
vergonha,,,218,1
vergonhas,,,1,1
vergonhera,,,1,1
vergonhice,,,3,1
vergonhosa,,,1,1
vergonhoso,,,1,1
vergue,,,3,1
vergão,,,1,1
veriam,,,3,1
veridiana,,,18,1
verifique,,,1,1
verinha,,,1,1
verir,,,2,1
verm,,,1,1
verme,,,4,1
vermeia,,,12,1
vermeio,,,35,1
vermeios,,,1,1
vermelha,,,139,1
vermelhados,,,1,1
vermelhas,,,7,1
vermelhinha,,,1,1
vermelho,,,146,1
vermelhos,,,23,1
vermelhou,,,1,1
vermelhão,,,1,1
vermemlha,,,1,1
vermes,,,2,1
vermos,,,2,1
vermêia,,,1,1
verniz,,,3,1
vero,,,1,1
veroes,,,2,1
veros,,,9,1
verr,,,1,1
verrida,,,1,1
verruga,,,1,1
verruma,,,1,1
versa,,,1,1
verseador,,,1,1
versejado,,,1,1
versejador,,,1,1
versejam,,,2,1
versejando,,,13,1
versejar,,,9,1
versejaram,,,1,1
versejou,,,1,1
versinho,,,31,1
versinhos,,,22,1
versiones,,,1,1
versito,,,6,1
versitos,,,2,1
verso,,,1195,1
versode,,,2,1
versos,,,1015,1
versátil,,,5,1
versão,,,6,1
versículo,,,1,1
verta,,,1,1
verte,,,15,1
vertebral,,,1,1
vertem,,,10,1
vertende,,,2,1
vertendo,,,13,1
vertente,,,169,1
vertentes,,,36,1
verter,,,1,1
verteu,,,4,1
vertia,,,2,1
vertical,,,17,1
vertida,,,1,1
vertido,,,1,1
vertiendo,,,1,1
vertigem,,,5,1
verve,,,8,1
verá,,,9,1
verán,,,1,1
verás,,,22,1
verão,,,336,1
verço,,,5,1
verços,,,1,1
verídico,,,1,1
verônica,,,1,1
verões,,,25,1
ves,,,5,1
vesga,,,2,1
vesgo,,,7,1
vespa,,,1,1
vespado,,,1,1
vespeira,,,4,1
vespertina,,,1,1
vespúcio,,,1,1
vesso,,,2,1
veste,,,61,1
vestem,,,9,1
vestes,,,14,1
vesti,,,17,1
vestia,,,5,1
vestiam,,,1,1
vestibular,,,1,1
vestida,,,51,1
vestidas,,,2,1
vestidinho,,,15,1
vestidito,,,2,1
vestido,,,248,1
vestidos,,,15,1
vestidão,,,1,1
vestidãos,,,1,1
vestimenta,,,5,1
vestimentos,,,1,1
vestindo,,,15,1
vestir,,,27,1
vestiram,,,2,1
vestirá,,,1,1
vestiu,,,24,1
vestuário,,,1,1
vestía,,,1,1
vestígios,,,4,1
veta,,,1,1
veterana,,,4,1
veterano,,,38,1
veteranos,,,2,1
veterinária,,,2,1
veve,,,1,1
vexame,,,12,1
vexes,,,1,1
vez,,,1630,1
veze,,,2,1
vezes,,,989,1
veê,,,1,1
veêm,,,1,1
veía,,,1,1
veículo,,,1,1
veínho,,,13,1
vi,,,1244,1
via,,,160,1
viado,,,12,1
viaduto,,,3,1
viadutos,,,1,1
viage,,,1,1
viageira,,,1,1
viageiras,,,1,1
viageiro,,,7,1
viageiros,,,1,1
viagem,,,152,1
viagemrumo,,,1,1
viagens,,,10,1
viagra,,,17,1
viaja,,,33,1
viajada,,,2,1
viajado,,,27,1
viajam,,,3,1
viajando,,,85,1
viajanta,,,1,1
viajante,,,14,1
viajantes,,,3,1
viajar,,,74,1
viajaram,,,4,1
viajarem,,,2,1
viajaremos,,,4,1
viajava,,,8,1
viaje,,,2,1
viajei,,,27,1
viajeira,,,1,1
viajeiro,,,4,1
viajeiros,,,2,1
viajem,,,11,1
viajemos,,,4,1
viajente,,,1,1
viajero,,,1,1
viajo,,,44,1
viajou,,,7,1
viam,,,5,1
viamão,,,19,1
viana,,,10,1
vianópolis,,,2,1
viavam,,,1,1
viação,,,1,1
vibe,,,1,1
vibia,,,1,1
vibou,,,1,1
vibra,,,48,1
vibram,,,13,1
vibramos,,,1,1
vibrando,,,29,1
vibrante,,,4,1
vibrantes,,,2,1
vibrar,,,28,1
vibrava,,,2,1
vibravam,,,3,1
vibravas,,,1,1
vibração,,,18,1
vibrações,,,10,1
vibro,,,1,1
vibrou,,,1,1
vicaco,,,1,1
vice,,,6,1
viceja,,,4,1
vicejam,,,2,1
vicente,,,13,1
vicentina,,,1,1
vicenza,,,1,1
vicença,,,2,1
vichadeiro,,,2,1
vichadero,,,11,1
vicia,,,8,1
viciado,,,26,1
vicinais,,,1,1
vicio,,,35,1
vicios,,,1,1
victor,,,6,1
vicunha,,,1,1
vicuñas,,,1,1
vida,,,7143,1
